               * c:\avkk\waveformgenerator\waveformgenerator.cir
               Transient Analysis  Sat Oct 08 17:51:56  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
70	2.507076e-01	5.495257e-13	-6.27610e-11	-6.08488e-11	
71	3.002000e-01	-5.18616e-13	-5.78386e-11	-5.97512e-11	
72	3.002100e-01	3.899743e-10	-1.87394e-10	6.157473e-11	
73	3.002300e-01	3.286419e-10	-5.20850e-11	7.949733e-11	
74	3.002700e-01	7.614027e-10	-2.20253e-10	1.427090e-10	
75	3.003000e-01	4.018911e-10	-8.44454e-11	8.202459e-11	
76	3.003048e-01	6.110085e-12	-7.97800e-11	-7.56823e-11	
77	3.003145e-01	5.287934e-12	-7.24243e-11	-6.93674e-11	
78	3.003339e-01	3.494818e-12	-6.15546e-11	-6.04894e-11	
79	3.003726e-01	1.267523e-12	-4.84408e-11	-4.98737e-11	
80	3.004501e-01	-9.07017e-13	-3.64219e-11	-4.03364e-11	
81	3.006050e-01	-2.42780e-12	-2.91606e-11	-3.48581e-11	
82	3.009148e-01	-3.18907e-12	-2.55045e-11	-3.20316e-11	
83	3.015344e-01	-3.10234e-12	-2.46143e-11	-3.08055e-11	
84	3.027737e-01	-2.58313e-12	-2.46107e-11	-2.97749e-11	
85	3.052523e-01	-1.88718e-12	-2.49077e-11	-2.86714e-11	
86	3.102095e-01	-1.09041e-12	-2.64291e-11	-2.85952e-11	
87	3.201238e-01	-4.33626e-13	-3.02409e-11	-3.10906e-11	
88	3.399524e-01	-5.57423e-15	-3.64655e-11	-3.64680e-11	
89	3.796096e-01	-5.99390e-14	-4.06396e-11	-4.07549e-11	
90	4.001000e-01	4.479899e-14	-4.04703e-11	-4.03811e-11	
91	4.001100e-01	-2.56429e-10	-8.41003e-11	-2.41232e-10	
92	4.001300e-01	-7.57377e-11	-1.23494e-09	-5.34033e-10	
93	4.001641e-01	-2.17923e-10	-8.93300e-10	-4.37311e-10	
94	4.001961e-01	-1.62435e-10	-1.40592e-09	-8.26323e-10	
95	4.002000e-01	-9.17544e-10	1.019524e-09	-2.93825e-10	
96	4.002008e-01	-2.18968e-11	-4.05193e-10	-4.22841e-10	
97	4.002023e-01	-1.98232e-11	-4.01936e-10	-4.15067e-10	
98	4.002054e-01	-1.81257e-11	-3.86102e-10	-3.99698e-10	
99	4.002116e-01	-1.28601e-11	-3.73283e-10	-3.78486e-10	
100	4.002239e-01	-8.62560e-12	-3.46730e-10	-3.51369e-10	
101	4.002486e-01	-2.13900e-12	-3.35781e-10	-3.33402e-10	
102	4.002979e-01	-1.40020e-13	-3.22322e-10	-3.23148e-10	
103	4.003965e-01	9.245729e-13	-3.15378e-10	-3.13049e-10	
104	4.005939e-01	-1.61690e-13	-2.91029e-10	-2.92364e-10	
105	4.009885e-01	8.639686e-13	-2.63256e-10	-2.60909e-10	
106	4.017777e-01	-3.01089e-13	-2.12349e-10	-2.13908e-10	
107	4.033563e-01	7.107266e-13	-1.63012e-10	-1.60873e-10	
108	4.065133e-01	-4.41661e-13	-1.11053e-10	-1.12850e-10	
109	4.128274e-01	5.762300e-13	-8.29459e-11	-8.09852e-11	
110	4.254555e-01	-5.22003e-13	-6.22036e-11	-6.41137e-11	
111	4.507119e-01	5.523776e-13	-6.27684e-11	-6.08499e-11	
112	5.002000e-01	-5.21670e-13	-5.78317e-11	-5.97503e-11	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	5.002100e-01	3.899743e-10	-1.87394e-10	6.157469e-11	
114	5.002300e-01	3.286419e-10	-5.20854e-11	7.949714e-11	
115	5.002700e-01	7.614025e-10	-2.20253e-10	1.427086e-10	
116	5.003000e-01	4.018911e-10	-8.44457e-11	8.202485e-11	
117	5.003048e-01	6.110154e-12	-7.97801e-11	-7.56824e-11	
118	5.003145e-01	5.288006e-12	-7.24245e-11	-6.93676e-11	
119	5.003339e-01	3.494832e-12	-6.15550e-11	-6.04893e-11	
120	5.003726e-01	1.267539e-12	-4.84409e-11	-4.98735e-11	
121	5.004501e-01	-9.07041e-13	-3.64219e-11	-4.03363e-11	
122	5.006050e-01	-2.42778e-12	-2.91609e-11	-3.48584e-11	
123	5.009148e-01	-3.18907e-12	-2.55046e-11	-3.20314e-11	
124	5.015344e-01	-3.10235e-12	-2.46141e-11	-3.08055e-11	
125	5.027737e-01	-2.58313e-12	-2.46107e-11	-2.97747e-11	
126	5.052523e-01	-1.88718e-12	-2.49076e-11	-2.86715e-11	
127	5.102095e-01	-1.09040e-12	-2.64292e-11	-2.85952e-11	
128	5.201238e-01	-4.33631e-13	-3.02410e-11	-3.10907e-11	
129	5.399524e-01	-5.57145e-15	-3.64656e-11	-3.64681e-11	
130	5.796096e-01	-5.99413e-14	-4.06400e-11	-4.07548e-11	
131	6.001000e-01	4.480101e-14	-4.04705e-11	-4.03807e-11	
132	6.001100e-01	-2.56429e-10	-8.41005e-11	-2.41232e-10	
133	6.001300e-01	-7.57378e-11	-1.23494e-09	-5.34033e-10	
134	6.001641e-01	-2.17924e-10	-8.93301e-10	-4.37311e-10	
135	6.001961e-01	-1.62437e-10	-1.40592e-09	-8.26322e-10	
136	6.002000e-01	-9.17546e-10	1.019522e-09	-2.93826e-10	
137	6.002008e-01	-2.19025e-11	-4.05195e-10	-4.22841e-10	
138	6.002023e-01	-1.98291e-11	-4.01937e-10	-4.15067e-10	
139	6.002054e-01	-1.81109e-11	-3.86102e-10	-3.99699e-10	
140	6.002116e-01	-1.28702e-11	-3.73284e-10	-3.78487e-10	
141	6.002239e-01	-8.62232e-12	-3.46730e-10	-3.51369e-10	
142	6.002486e-01	-2.12853e-12	-3.35782e-10	-3.33402e-10	
143	6.002979e-01	-1.34746e-13	-3.22323e-10	-3.23148e-10	
